category,tv_id,name,first_air_date,original_language,genre_list,creator,certification_us,user_score_average,vote_count,popularity,overview
popular_tv,1419,Castle,2009-03-09,en,Drame | Crime,Andrew W. Marlowe,TV-14,7.983,1992,61.7523,"Richard Castle est un écrivain à succès spécialisé dans les thrillers. La police s'intéresse de près à lui lorsqu'un tueur copie les meurtres mis en scène dans ses romans. Une fois cette affaire résolue, Castle devient consultant pour la police de New York..."
popular_tv,239385,The Manipulated,2025-11-05,ko,Crime | Drame,,TV-MA,9.3,15,54.8324,La vie ordinaire de Taejoong vole en éclats quand il est accusé d'un crime horrible et jeté en prison. Il découvre que tout a été orchestré par Yohan et se lance dans une quête de vengeance passionnante. Préparez-vous à l'action ! Le programme suivant contient des représentations d'idées suicidaires et s’adresse à un public averti. Certaines séquences ou certains motifs lumineux clignotants sont susceptibles d'affecter les téléspectateurs photosensibles.
popular_tv,32798,Hawaii 5-0,2010-09-20,en,Crime | Drame | Action & Adventure,Roberto Orci,TV-14,7.8,1803,67.5275,"Le détective Steve McGarrett se rend à Oahu pour enquêter sur l'assassinat de son père. Une fois sur place, le gouverneur le persuade de rester et rejoindre l'unité des forces spéciales, qui combat le crime à Hawaii..."
popular_tv,210268,Famille en flammes,2023-07-13,ja,Drame | Mystère,金子ありさ,TV-14,7.167,63,51.4103,"Anzu Murata s'infiltre dans la maison de la riche famille Mitarai en tant que gouvernante afin de récupérer la vie qui lui a été enlevée. Elle est accueillie par la belle et impeccable seconde épouse de M. Mitarai, Makiko, et entreprend une mission qui lui révélera les secrets d'un incendie survenu il y a 13 ans."
popular_tv,256721,Gachiakuta,2025-07-06,ja,Animation | Action & Adventure | Drame | Science-Fiction & Fantastique,,,8.754,136,57.2729,"Dans une ville flottante où les riches se débarrassent de leurs déchets, comme de leurs habitants indésirables, Rudo est accusé de meurtre et jeté dans la Fosse où vivent des créatures mutantes. Pour survivre, il doit révéler un nouveau pouvoir et rejoindre les Nettoyeurs. Rudo ne cherche pas seulement à combattre les monstres, mais aussi les personnes corrompues qui l'ont jeté dans cet enfer."
popular_tv,3034,Sur les lieux du crime,1970-11-29,de,Drame | Crime,,,6.085,117,58.1903,"La série des Tatort, créé en 1970, est la plus ancienne et la plus appréciée des séries télévisées policières diffusées actuellement dans les pays germanophones. Au cours de l'année 2010, elle a été regardée chaque semaine par près de 8,5 millions de personnes en moyenne, d'après l'ARD."
popular_tv,2288,Prison Break,2005-08-29,en,Action & Adventure | Crime | Drame,Paul T. Scheuring,TV-14,8.079,5658,58.1212,"Michael Scofield s'engage dans une véritable lutte contre la montre : son frère Lincoln est dans le couloir de la mort, en attente de son exécution. Persuadé de son innocence mais à court de solutions, Michael décide de se faire incarcérer à son tour dans le pénitencier d'état de Fox River pour organiser leur évasion..."
popular_tv,4629,Stargate SG-1,1997-07-27,en,Science-Fiction & Fantastique | Action & Adventure,Brad Wright,TV-PG,8.286,1702,57.5997,"Grâce aux travaux de l'archéologue Daniel Jackson, l'armée américaine est parvenue à maîtriser le fonctionnement de la porte des étoiles, un portail permettant de visiter d'autres mondes, aux confins de la galaxie. L'équipe SG-1, composée de Daniel et de deux militaires, Samantha Carter et Jack O'Neill, s'adjoint les services d'un alien rebelle, Teal'c. Ce dernier a trahi les Goa'ulds, des extraterrestres qui se font passer pour des dieux, et espère que les Terriens l'aideront à combattre la tyrannie sur les planètes occupées par ses anciens maîtres. Ce derniers, qui ont autrefois assujetti les Terriens en prenant l'apparence de dieux égyptiens, grecs ou nordiques, n'entendent pas se laisser faire..."
popular_tv,57532,La Pat' Patrouille,2013-08-12,en,Animation | Kids,Keith Chapman,TV-Y,7.0,790,57.4727,"La Pat’ Patrouille compte six chiots héroïques qui répondent aux noms de Chase, Marcus, Rocky, Ruben, Zuma, et Stella. Ils sont menés par Ryder, un garçon de 10 ans féru de technologie. Tous ensemble, ils vivent des aventures palpitantes pour protéger la communauté de la Grande Vallée. La devise de Ryder ? « Aucune mission n'est trop dure car mes amis, ils assurent ! »"
popular_tv,71712,Good Doctor,2017-09-25,en,Drame,David Shore,TV-14,8.469,12655,57.1506,"Atteint d'un trouble du spectre de l'autisme, avec un haut niveau de fonctionnement, le Docteur en chirurgie Shaun Murphy rejoint un prestigieux hôpital de San Jose, en Californie. Isolé, il éprouve des difficultés à s'intégrer à l'équipe. Mais en mettant son incroyable don de savant au service de ses patients, ce jeune prodige finit par susciter l'admiration de ses collègues, même les plus sceptiques."
popular_tv,18165,Vampire Diaries,2009-09-10,en,Drame | Science-Fiction & Fantastique,Julie Plec,TV-14,8.313,9352,57.0684,"Quatre mois après le tragique accident de voiture qui a tué leurs parents, Elena Gilbert, 17 ans, et son frère Jeremy, 15 ans, essaient encore de s'adapter à cette nouvelle réalité. Belle et populaire, l'adolescente poursuit ses études au Mystic Falls High en s'efforçant de masquer son chagrin. Elena est immédiatement fascinée par Stefan et Damon Salvatore, deux frères que tout oppose. Elle ne tarde pas à découvrir qu'ils sont en fait des vampires..."
popular_tv,11890,"Goede Tijden, Slechte Tijden",1990-10-01,nl,Soap,,,5.125,20,57.0064,
popular_tv,4656,Raw,1993-01-11,en,Reality,Paul Levesque,TV-14,6.8,346,56.6861,"Chaque semaine, les supertars de Raw s'affrontent dans le ring mais également en dehors. Combats acharnés, prises impressionnantes, les catcheurs sont prêts à tout pour remporter la victoire. Depuis le 1000e épisode du show, diffusé le 23 juillet 2012, WWE Raw passe à un format de trois heures au lieu de deux, format auparavant réservé aux épisodes spéciaux."
popular_tv,1398,Les Soprano,1999-01-10,en,Crime | Drame,David Chase,TV-MA,8.65,3167,56.2945,"USA, New Jersey, Tony Soprano, dit « T » descend d'une lignée de caïds dans le crime organisé. Son père Johnny et son oncle Corrado Junior dit « Junior » ont développé le réseau local et les connexions avec la Mafia de New York.  Il doit faire face à des problèmes de succession au sein de la mafia, des vendettas personnelles, et aux enquêtes du F.B.I.. Il souffre de crises d'angoisse et consulte, en secret, un psychiatre, le Dr Jennifer Melfi. Son rang dans la Mafia ne lui autorise aucune faiblesse. Si l'argent coule à flot, Tony doit aussi gérer sa famille, sa mère Livia, sa sœur Janice, sa femme Carmela, sa fille Meadow et son fils Anthony Jr. mais aussi ses amantes et le tout n'est pas des plus reposants..."
popular_tv,1400,Seinfeld,1989-07-05,en,Comédie,Larry David,TV-PG,8.25,2193,55.9124,"Dans son propre rôle de comique, le bavard Jerry Seinfeld mène une vie qui ne le gâte pas tout le temps, notamment à cause des femmes. Avec son collaborateur malhonnête et son voisin loufoque, Jerry analyse toutes les petites choses du quotidien et les absurdités de la société."
popular_tv,265167,ZIBB,2003-11-10,de,News | Talk,,,0.0,0,55.5909,
popular_tv,94722,Tagesschau,1952-12-26,de,News,,NR,6.8,245,54.8041,
popular_tv,271885,Tu étais là,2025-11-07,ko,Crime | Drame | Mystère,이정림,TV-MA,8.6,20,53.9411,"Pour échapper aux violences conjugales, deux femmes sont prêtes à tuer... jusqu'à ce qu'une visite inattendue menace de détruire leur plan."
popular_tv,1412,Arrow,2012-10-10,en,Crime | Drame | Action & Adventure,Marc Guggenheim,TV-14,6.829,6166,71.1966,"Les nouvelles aventures de Green Arrow/Oliver Queen, combattant ultra efficace issu de l'univers de DC Comics et surtout archer au talent fou, qui appartient notamment à la Justice League. Disparu en mer avec son père et sa petite amie, il est retrouvé vivant 5 ans plus tard sur une île près des côtes Chinoises. Mais il a changé : il est fort, courageux et déterminé à débarrasser Starling City de ses malfrats..."
popular_tv,60574,Peaky Blinders,2013-09-12,en,Drame | Crime,Steven Knight,TV-MA,8.529,10627,51.9293,"En 1919, à Birmingham, soldats, révolutionnaires politiques et criminels combattent pour se faire une place dans le paysage industriel de l'après-Guerre. Le Parlement s'attend à une violente révolte, et Winston Churchill mobilise des forces spéciales pour contenir les menaces. La famille Shelby compte parmi les membres les plus redoutables. Surnommés les ""Peaky Blinders"" par rapport à leur utilisation de lames de rasoir cachées dans leurs casquettes, ils tirent principalement leur argent de paris et de vol. Tommy Shelby, le plus dangereux de tous, va devoir faire face à l'arrivée de Campbell, un impitoyable chef de la police qui a pour mission de nettoyer la ville. Ne doit-il pas se méfier tout autant de la ravissante Grace Burgess ? Fraîchement installée dans le voisinage, celle-ci semble cacher un mystérieux passé et un dangereux secret."
popular_tv,82873,The Kelly Clarkson Show,2019-09-09,en,Talk,,TV-G,6.3,69,53.1145,
popular_tv,1620,Les Experts : Miami,2002-09-23,en,Drame | Mystère | Crime,Ann Donahue,TV-14,7.715,1653,58.6713,"La police scientifique de Miami, le CSI, a fort à faire. Spécialisée dans les enquêtes criminelles ou les disparitions, ses membres sont tous d'éminents scientifiques qui s'appuient sur leurs connaissances en biologie, balistique, l'analyse des empreintes digitales ou encore des explosifs. Leur chef, Horatio Caine, une forte personnalité, est également spécialisé dans les affaires de déminage et d'incendies. Qu'il s'agisse du meurtre d'une famille entière, de la disparition d'étudiants ou de poseurs de bombes, l'équipe soudée travaille toujours d'arrache-pied."
popular_tv,2661,Kamen Rider,1971-04-03,ja,Action & Adventure | Science-Fiction & Fantastique | Drame,,,6.4,90,48.983,"Le monde est tourmenté par Shocker, une mystérieuse organisation terroriste, qui recrute ses agents en kidnappant des personnes qu'ils transforment en mutants cyborgs. Takeshi Hongo, l'une des victimes, se rebelle juste avant la phase finale de sa transformation. A l'aide de ses nouveaux pouvoirs, il décide de combattre Shocker..."
popular_tv,1695,Monk,2002-07-12,en,Drame | Comédie | Crime,Andy Breckman,TV-14,7.957,1176,68.6843,"Il est aussi ingénieux que névrosé et sujet à des troubles obsessionnels compulsifs. Tony Shalhoub, lauréat d’un Emmy et d’un Golden Globe, incarne le détective Adrian Monk, déclaré inapte à accomplir son devoir et cependant très demandé comme consultant de la police sur les cas les plus épineux. Et tout en combattant le crime, Monk mène également une lutte sans merci contre pratiquement toutes les phobies que connait l’humanité."
popular_tv,258742,All's Fair,2025-11-04,en,Drame | Comédie,Jon Robin Baitz,TV-MA,3.0,26,47.9713,"Lassées d’un cabinet d’avocats dominé par les hommes, une équipe de brillantes avocates spécialisées en divorce créent leur propre structure. Tenaces et complexes, elles jonglent avec des ruptures explosives, des secrets sulfureux et des alliances fluctuantes, aussi bien au tribunal qu’en interne. Dans un monde où l’argent est roi et l’amour un champ de bataille, ces femmes ne se contentent pas de jouer le jeu : elles changent les règles."
popular_tv,76479,The Boys,2019-07-25,en,Science-Fiction & Fantastique | Action & Adventure,Eric Kripke,TV-MA,8.449,11356,49.6816,"Lorsque les super-héros abusent de leurs super-pouvoirs au lieu de les utiliser pour faire le bien, les Boys se lancent dans une quête héroïque pour révéler la vérité sur Les Sept et Vought, le conglomérat qui couvre leurs sales secrets."
popular_tv,19530,霹靂布袋戲,1988-06-01,zh,Action & Adventure | Drame,黃強華,,6.9,7,42.9418,
popular_tv,93405,Squid Game,2021-09-17,ko,Action & Adventure | Mystère | Drame,Hwang Dong-hyeok,TV-MA,7.86,16872,48.845,"Tentés par un prix alléchant en cas de victoire, des centaines de joueurs désargentés acceptent de s'affronter lors de jeux pour enfants aux enjeux mortels."
popular_tv,790,Hercule Poirot,1989-01-08,en,Crime | Drame | Mystère,,TV-PG,8.17,519,47.8657,"Hercule Poirot, policier belge retraité, à la moustache parfaite dont il est si fier. Il s'est exilé en Angleterre suite aux ravages de la Première Guerre mondiale. Désormais, il vit à Londres et exerce en tant que détective privé. Sa réputation d'enquêteur hors pair est internationale et de nombreuses personnes font appel à lui pour percer des mystères que la police ne pourra pas résoudre ou n'a pas su résoudre."
popular_tv,1409,Sons of Anarchy,2008-09-03,en,Crime | Drame,Kurt Sutter,TV-MA,8.417,3104,51.6192,"L'histoire se déroule à Charming, ville fictive du comté de San Joaquin en Californie. Une lutte de territoires entre dealers et trafiquants d'armes vient perturber les affaires d'un club de bikers (Motorcycle Club, ou MC en anglais). Ce club, nommé , Sons of Anarchy Motorcycle Club Redwood Original couramment abrégé en SAMCRO, fait régner l'ordre dans Charming. Clay Morrow, président de SAMCRO et patron du garage Teller-Morrow, ainsi que Jax Teller, vice-président, mènent le club.  Les Sons of Anarchy sont à la fois craints par la population mais également très respectés et admirés pour leur code d’honneur et leur capacité à maintenir l’ordre et rendre justice dans les situations délicates."
